filename,steer,throttle,brake
16919.png,0.0,0.0,0.0
16935.png,0.0,0.8500000238418579,0.0
16952.png,0.0,0.8500000238418579,0.0
16971.png,0.0,0.8500000238418579,0.0
16989.png,0.0,0.8500000238418579,0.0
17007.png,0.0,0.8500000238418579,0.0
17025.png,0.0,0.8500000238418579,0.0
17043.png,0.0,0.8500000238418579,0.0
17061.png,0.0,0.8500000238418579,0.0
17079.png,0.0,0.8500000238418579,0.0
17097.png,0.0,0.8500000238418579,0.0
17115.png,0.0,0.8500000238418579,0.0
17133.png,0.0,0.8500000238418579,0.0
17152.png,0.0,0.8500000238418579,0.0
17170.png,0.0,0.8500000238418579,0.0
17188.png,0.0,0.8500000238418579,0.0
17206.png,0.0,0.8500000238418579,0.0
17224.png,0.0,0.8500000238418579,0.0
17242.png,0.0,0.8500000238418579,0.0
17260.png,0.0,0.8500000238418579,0.0
17278.png,0.0,0.8500000238418579,0.0
17296.png,0.0,0.8500000238418579,0.0
17314.png,0.0,0.8500000238418579,0.0
17332.png,0.0,0.8500000238418579,0.0
17350.png,0.0,0.8500000238418579,0.0
17368.png,0.0,0.8500000238418579,0.0
17386.png,0.0,0.8500000238418579,0.0
17404.png,0.0,0.8500000238418579,0.0
17422.png,0.0,0.8500000238418579,0.0
17441.png,0.0,0.20992648601531982,0.0
17459.png,0.0,0.0,0.04831452667713165
17477.png,0.0,0.16815780103206635,0.0
17495.png,0.0,0.3758324980735779,0.0
17513.png,0.0,0.4679014980792999,0.0
17531.png,0.0,0.42250120639801025,0.0
17549.png,0.0,0.3709738552570343,0.0
17568.png,-0.0017583203734830022,0.33464881777763367,0.0
17586.png,0.0,0.35326191782951355,0.0
17604.png,0.0,0.35658395290374756,0.0
17622.png,0.0,0.3736884593963623,0.0
17641.png,0.0,0.3563571572303772,0.0
17659.png,0.0,0.36669251322746277,0.0
17678.png,0.0,0.3582631051540375,0.0
17696.png,0.0,0.3606746196746826,0.0
17714.png,0.0,0.3561055362224579,0.0
17733.png,0.0,0.3735613226890564,0.0
17751.png,0.0,0.35711267590522766,0.0
17769.png,0.0,0.37275129556655884,0.0
17787.png,0.0,0.35786664485931396,0.0
17805.png,0.0,0.372040331363678,0.0
17824.png,0.0,0.3555734157562256,0.0
17842.png,0.0,0.3659670054912567,0.0
17861.png,0.0,0.3562631905078888,0.0
17879.png,0.0,0.36898499727249146,0.0
17897.png,0.0,0.3561364412307739,0.0
17916.png,0.0,0.3675873875617981,0.0
17934.png,0.0,0.3526119589805603,0.0
17952.png,0.0,0.37125617265701294,0.0
17971.png,0.0,0.3582020103931427,0.0
17989.png,0.0,0.3722088634967804,0.0
18007.png,0.0,0.3532172441482544,0.0
18025.png,0.0,0.3661383092403412,0.0
18043.png,0.0,0.3541647791862488,0.0
18061.png,0.0,0.3634406626224518,0.0
18079.png,0.0,0.35200226306915283,0.0
18097.png,0.0,0.37054556608200073,0.0
18115.png,0.0,0.35150259733200073,0.0
18133.png,0.0,0.37070542573928833,0.0
18151.png,0.0,0.35289454460144043,0.0
18169.png,0.0,0.3658933639526367,0.0
18187.png,0.0,0.3500407934188843,0.0
18205.png,0.0,0.3629184067249298,0.0
18223.png,0.0,0.35492685437202454,0.0
18241.png,0.0,0.37611469626426697,0.0
18259.png,0.0,0.35912102460861206,0.0
18277.png,0.0,0.3606754541397095,0.0
18295.png,0.0,0.34536415338516235,0.0
18313.png,0.0,0.3623470067977905,0.0
18331.png,0.0,0.3536438047885895,0.0
18349.png,0.0,0.37340494990348816,0.0
18367.png,0.0,0.35455718636512756,0.0
18386.png,0.0,0.36263370513916016,0.0
18404.png,-0.0017583203734830022,0.35000860691070557,0.0
18422.png,0.0,0.3686269223690033,0.0
18440.png,0.0,0.3577817678451538,0.0
