filename,steer,throttle,brake
11540.png,0.0,0.0,0.0
11549.png,-0.020495537668466568,0.8500000238418579,0.0
11558.png,-0.020495537668466568,0.8500000238418579,0.0
11568.png,-0.020495537668466568,0.8500000238418579,0.0
11578.png,-0.020495537668466568,0.8500000238418579,0.0
11587.png,-0.020495537668466568,0.8500000238418579,0.0
11597.png,-0.020495537668466568,0.8500000238418579,0.0
11607.png,-0.020495537668466568,0.8500000238418579,0.0
11617.png,-0.020495537668466568,0.8500000238418579,0.0
11627.png,-0.020495537668466568,0.8500000238418579,0.0
11636.png,-0.020495537668466568,0.8500000238418579,0.0
11646.png,-0.020495537668466568,0.8500000238418579,0.0
11656.png,-0.020495537668466568,0.8500000238418579,0.0
11666.png,-0.020495537668466568,0.8500000238418579,0.0
11676.png,-0.020495537668466568,0.8500000238418579,0.0
11686.png,-0.020495537668466568,0.8500000238418579,0.0
11695.png,-0.020495537668466568,0.8500000238418579,0.0
11705.png,-0.020495537668466568,0.8500000238418579,0.0
11715.png,-0.020495537668466568,0.8500000238418579,0.0
11725.png,-0.020495537668466568,0.8500000238418579,0.0
11735.png,-0.020495537668466568,0.8500000238418579,0.0
11745.png,-0.020495537668466568,0.8500000238418579,0.0
11754.png,-0.020495537668466568,0.8500000238418579,0.0
11764.png,-0.020495537668466568,0.8500000238418579,0.0
11774.png,-0.020495537668466568,0.8500000238418579,0.0
11784.png,-0.020464574918150902,0.8500000238418579,0.0
11794.png,-0.01688443124294281,0.8500000238418579,0.0
11803.png,-0.01369006559252739,0.8500000238418579,0.0
11813.png,-0.010354316793382168,0.8500000238418579,0.0
11823.png,-0.0075597623363137245,0.6987170577049255,0.0
11833.png,-0.005826946813613176,0.3701774477958679,0.0
11843.png,-0.0043128784745931625,0.15006865561008453,0.0
11852.png,-0.003561808727681637,0.1992923766374588,0.0
11862.png,0.04417911916971207,0.3597007989883423,0.0
11872.png,0.002979797776788473,0.47957152128219604,0.0
11882.png,0.002597994636744261,0.5180104374885559,0.0
11892.png,0.0014586953911930323,0.43340033292770386,0.0
11901.png,0.001092459773644805,0.4237043559551239,0.0
11911.png,0.0013465562369674444,0.3745439648628235,0.0
11921.png,0.002129458822309971,0.36074385046958923,0.0
11931.png,0.0007774345576763153,0.240350604057312,0.0
11941.png,0.0,0.38974815607070923,0.0
11951.png,0.0035573600325733423,0.526029646396637,0.0
11960.png,0.0020341097842901945,0.5061686635017395,0.0
11970.png,0.0017427594866603613,0.3999927341938019,0.0
11980.png,0.00227207038551569,0.4143691062927246,0.0
11990.png,-0.0002525657182559371,0.3771379888057709,0.0
12000.png,-0.0035166407469660044,0.3238424062728882,0.0
12010.png,-0.002486640587449074,0.36826616525650024,0.0
12020.png,0.0007774345576763153,0.39895761013031006,0.0
12029.png,0.0005497292731888592,0.43563851714134216,0.0
12039.png,-0.004924374632537365,0.32718685269355774,0.0
12049.png,-0.0023890272714197636,0.3915795385837555,0.0
12059.png,-0.001772277057170868,0.4629304111003876,0.0
12069.png,-0.0014670046512037516,0.4306257963180542,0.0
12078.png,-0.0003091114922426641,0.27288907766342163,0.0
12088.png,-0.0010994585463777184,0.20080281794071198,0.0
12098.png,-0.011912373825907707,0.2617035210132599,0.0
12108.png,-0.0020564107690006495,0.29491883516311646,0.0
12118.png,-0.000831564306281507,0.31957805156707764,0.0
12128.png,-0.0003091114922426641,0.3548446595668793,0.0
12137.png,-0.0009521591127850115,0.33059313893318176,0.0
12147.png,0.00017859082436189055,0.35333794355392456,0.0
12157.png,-0.0023080497048795223,0.21505606174468994,0.0
12167.png,0.0,0.257599800825119,0.0
12177.png,-0.0005497292731888592,0.0,0.04900042712688446
12187.png,0.0,0.0,1.0
12197.png,0.0,0.0,1.0
12207.png,0.0,0.0,1.0
12217.png,0.0,0.0,1.0
12227.png,0.0,0.0,1.0
12237.png,0.0,0.0,1.0
12247.png,0.0,0.0,1.0
12257.png,0.0,0.0,1.0
12267.png,0.0,0.0,1.0
12277.png,0.0,0.0,1.0
12287.png,0.0,0.0,1.0
12296.png,0.0,0.0,1.0
12306.png,0.0,0.0,1.0
12316.png,0.0017583203734830022,0.0,1.0
12326.png,-0.0023080497048795223,0.0,1.0
12336.png,0.0,0.0,1.0
12346.png,0.0,0.0,1.0
12356.png,0.0,0.0,1.0
12366.png,0.0,0.0,1.0
12376.png,0.0,0.0,1.0
12386.png,0.0,0.0,1.0
12395.png,0.0,0.0,1.0
12405.png,0.0,0.0,1.0
12415.png,0.0,0.0,1.0
12425.png,0.0,0.0,1.0
12435.png,0.0,0.0,1.0
12445.png,0.0,0.0,1.0
12455.png,0.0,0.0,1.0
12465.png,0.0,0.0,1.0
12475.png,0.0,0.0,1.0
12485.png,0.0,0.0,1.0
12495.png,0.0,0.0,1.0
12505.png,0.0,0.0,1.0
12515.png,0.0,0.0,1.0
12525.png,0.0,0.0,1.0
12535.png,0.0,0.0,1.0
12545.png,0.0,0.0,1.0
12555.png,0.0,0.0,1.0
12565.png,0.0,0.0,1.0
12574.png,0.0,0.0,1.0
12584.png,0.0,0.0,1.0
12594.png,0.0,0.0,1.0
12603.png,0.0,0.0,1.0
12613.png,0.0,0.0,1.0
12623.png,0.0,0.0,1.0
12633.png,0.0,0.0,1.0
12643.png,0.0,0.0,1.0
12653.png,0.0,0.0,1.0
12663.png,0.0,0.0,1.0
12673.png,0.0,0.0,1.0
12683.png,0.0,0.0,1.0
12693.png,0.0,0.0,1.0
12703.png,0.0,0.0,1.0
12713.png,0.0,0.0,1.0
12723.png,0.0,0.0,1.0
12733.png,0.0,0.0,1.0
12743.png,0.0,0.0,1.0
12753.png,0.0,0.0,1.0
12763.png,0.0,0.0,1.0
12773.png,0.0,0.0,1.0
12783.png,0.0,0.0,1.0
12793.png,0.0,0.0,1.0
12802.png,0.0,0.0,1.0
12812.png,0.0,0.0,1.0
12822.png,0.0,0.0,1.0
12832.png,0.0,0.0,1.0
12842.png,0.0,0.0,1.0
12852.png,0.0,0.0,1.0
12862.png,0.0,0.0,1.0
12871.png,0.0,0.0,1.0
12881.png,0.0,0.0,1.0
12891.png,0.0,0.0,1.0
12901.png,0.0,0.0,1.0
12911.png,0.0,0.0,1.0
12921.png,0.0,0.0,1.0
12931.png,0.0,0.0,1.0
12941.png,0.0,0.0,1.0
12951.png,0.0,0.0,1.0
