filename,steer,throttle,brake
68271.png,0.0,0.0,0.0
68292.png,0.012205999344587326,0.8500000238418579,0.0
68315.png,0.012205999344587326,0.8500000238418579,0.0
68338.png,0.012205999344587326,0.8500000238418579,0.0
68360.png,0.012205999344587326,0.8500000238418579,0.0
68383.png,0.012205999344587326,0.8500000238418579,0.0
68406.png,0.012205999344587326,0.8500000238418579,0.0
68429.png,0.012205999344587326,0.8500000238418579,0.0
68451.png,0.012205999344587326,0.8500000238418579,0.0
68474.png,0.012205999344587326,0.8500000238418579,0.0
68496.png,0.012205999344587326,0.8500000238418579,0.0
68519.png,0.012205999344587326,0.8500000238418579,0.0
68541.png,0.012205999344587326,0.8500000238418579,0.0
68564.png,0.012205999344587326,0.8500000238418579,0.0
68587.png,0.012205999344587326,0.8500000238418579,0.0
68609.png,0.012205999344587326,0.8500000238418579,0.0
68632.png,0.012205999344587326,0.8500000238418579,0.0
68655.png,0.012205999344587326,0.8500000238418579,0.0
68678.png,0.012205999344587326,0.8500000238418579,0.0
68700.png,0.012205999344587326,0.8500000238418579,0.0
68722.png,0.012205999344587326,0.8500000238418579,0.0
68745.png,0.012205999344587326,0.8500000238418579,0.0
68768.png,0.012205999344587326,0.8500000238418579,0.0
68790.png,0.012205999344587326,0.8500000238418579,0.0
68813.png,0.012205999344587326,0.8500000238418579,0.0
68835.png,0.012205999344587326,0.8500000238418579,0.0
68858.png,0.010814597830176353,0.8500000238418579,0.0
68881.png,0.008468080312013626,0.8500000238418579,0.0
68903.png,0.006449030712246895,0.8500000238418579,0.0
68926.png,0.00462681520730257,0.1712856888771057,0.0
68948.png,-0.002578458981588483,0.0,0.051932550966739655
68971.png,-0.0014162863371893764,0.146500363945961,0.0
68994.png,-0.0010014654835686088,0.3715014159679413,0.0
69017.png,-0.0003091114922426641,0.44402948021888733,0.0
69039.png,-0.00021857465617358685,0.4113352596759796,0.0
69062.png,0.0017583203734830022,0.36056452989578247,0.0
69085.png,0.0017583203734830022,0.3387591540813446,0.0
69108.png,-0.0005497292731888592,0.34764745831489563,0.0
69131.png,-0.0005497292731888592,0.3568662703037262,0.0
69154.png,-0.003157954663038254,0.36505448818206787,0.0
69177.png,-0.0019824581686407328,0.3615429997444153,0.0
69200.png,-0.0006964608328416944,0.3608154058456421,0.0
69223.png,3.597920294851065e-05,0.3564334511756897,0.0
69246.png,-0.001511018956080079,0.3589228093624115,0.0
69269.png,0.0,0.3580247461795807,0.0
69291.png,-0.003264075145125389,0.36179792881011963,0.0
69314.png,-0.001505754655227065,0.3579344153404236,0.0
69337.png,0.0,0.35928264260292053,0.0
69360.png,-0.0017383965896442533,0.3574552834033966,0.0
69383.png,-0.0008539677364751697,0.3603750169277191,0.0
69406.png,0.0002525657182559371,0.35865065455436707,0.0
69429.png,0.0030455002561211586,0.36087286472320557,0.0
69452.png,0.0,0.35797134041786194,0.0
69475.png,-0.0007774345576763153,0.36020320653915405,0.0
69498.png,0.0,0.35808151960372925,0.0
69521.png,0.0,0.36019858717918396,0.0
69543.png,-0.0005497292731888592,0.3587785065174103,0.0
69566.png,0.0007374508422799408,0.36039361357688904,0.0
69589.png,-0.001511018956080079,0.35910701751708984,0.0
69613.png,0.0,0.3586937189102173,0.0
69636.png,-0.0005497292731888592,0.3569713532924652,0.0
69658.png,0.0,0.36068758368492126,0.0
69682.png,0.0,0.3601146638393402,0.0
69705.png,0.0,0.35955414175987244,0.0
69727.png,0.0,0.35715532302856445,0.0
69750.png,0.0,0.3589492440223694,0.0
69773.png,-0.0005497292731888592,0.3596288859844208,0.0
69797.png,0.0017583203734830022,0.35910341143608093,0.0
69820.png,0.0,0.3599646985530853,0.0
69843.png,0.0,0.3585229516029358,0.0
69866.png,0.0017583203734830022,0.3589496612548828,0.0
69889.png,-0.003264075145125389,0.35965144634246826,0.0
69912.png,0.0,0.3602158725261688,0.0
69935.png,0.0,0.3621293902397156,0.0
